"ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default_payment_next_month"
27184,210000,1,1,2,46,0,0,0,0,0,0,67253,49082,50170,46725,100503,54798,4000,3000,3000,5000,10000,5000,0
27185,50000,1,2,2,27,1,2,-1,-1,-1,-1,24262,832,2696,1457,990,3356,1500,2704,1461,993,3366,5012,1
27186,1e+05,1,2,2,27,0,0,2,0,0,0,23368,51425,47756,45977,43936,37142,2000,1207,1619,1576,1600,2000,0
27187,2e+05,1,1,2,28,-1,-1,-1,-1,-1,-1,5837,2256,9552,4215,3400,3286,2500,9588,5135,3487,3295,7791,0
27188,130000,1,3,2,28,0,0,-1,-1,-2,-2,50104,13842,1425,10591,1793,1509,3244,1467,10594,1802,1516,1193,0
27189,280000,1,1,2,28,0,0,0,0,0,0,42548,118576,118240,116142,115087,117647,3688,5923,4533,4200,4433,4241,0
27190,90000,1,2,2,29,1,-1,-1,-1,0,-1,18551,326,326,652,326,326,648,326,652,0,326,326,1
27191,320000,1,1,1,29,2,0,0,0,0,0,107905,295324,303082,307038,116506,19085,18388,10978,10361,2507,490,308,0
27192,2e+05,1,1,2,34,-1,-1,-1,-1,-1,-1,8671,476,476,476,476,4145,2522,476,476,476,4145,476,0
27193,250000,1,1,2,32,3,2,2,2,2,2,9193,2500,2500,2500,2500,2500,2000,0,0,0,0,0,1
27194,230000,1,1,2,32,0,0,-2,-2,-2,-2,19397,0,0,0,0,0,5000,0,0,0,0,0,1
27195,350000,1,2,1,32,0,0,0,0,0,0,204643,181224,143173,145293,148871,152309,11500,7000,6000,6000,6000,6000,0
27196,230000,1,1,1,33,2,2,-2,-2,-2,-2,61943,0,0,0,0,0,4500,0,0,0,0,0,1
27197,10000,1,3,1,48,-1,0,-1,-1,2,0,6890,1261,1261,2126,1573,1170,1138,1261,2126,0,0,150,1
27198,50000,1,3,2,45,-1,-1,-1,-1,-1,0,38985,6051,5901,671,37082,34725,2000,5901,671,37082,5000,5000,0
27199,1e+05,1,2,1,35,1,-1,-1,2,0,0,19924,26232,29093,28319,29064,28658,2000,3300,0,1200,1100,1500,1
27200,270000,1,1,1,37,-1,-1,-1,-1,-1,-1,14476,0,2023,-22,2870,860,3853,2023,0,2892,1059,1727,0
27201,180000,1,1,1,42,-1,-1,-1,-2,-2,-2,9000,1550,-18,-18,-18,-18,1810,0,0,0,0,0,0
27202,180000,1,2,1,38,-2,-2,-2,-2,-2,-2,47813,2508,2500,0,0,0,3300,2500,0,0,0,0,0
27203,2e+05,1,2,1,43,0,0,0,0,0,0,56742,126042,128706,131333,133974,136907,3320,3700,3719,3756,4031,3914,0
27204,120000,1,3,3,42,1,-2,-1,0,0,0,2667,-191,5612,6917,10247,11822,444,6100,4000,3500,2500,2000,0
27205,60000,1,3,1,39,0,-1,-1,-1,-1,-1,30631,390,390,390,390,390,2000,390,390,390,390,390,0
27206,220000,1,2,1,47,0,0,2,2,0,0,96604,133825,136232,132569,135007,34036,7500,6000,0,5806,2198,1207,0
27207,70000,1,2,1,41,0,0,-1,0,0,0,9000,-1750,76674,77974,80064,81747,1165,79786,2836,3657,2972,6228,0
27208,220000,1,2,1,41,0,0,0,2,0,0,6785,67540,116043,107533,89331,91477,1931,50030,130,5000,4000,5000,0
27209,50000,1,1,1,41,0,0,0,0,0,0,19794,18510,16077,16389,11286,12833,1949,4011,5066,1003,7000,3000,0
27210,50000,1,2,1,40,0,0,2,2,2,2,16098,46526,46831,50799,50540,48700,3000,2175,5520,2000,302,2000,1
27211,170000,1,1,2,27,-1,-1,-1,-1,-1,-2,21447,1111,0,6795,0,0,2712,0,6795,0,0,0,0
27212,50000,1,3,2,31,2,2,2,2,0,0,14421,30841,34336,33489,35615,38027,1142,4000,0,3000,3000,2000,1
27213,150000,1,1,2,27,0,0,0,0,0,0,26846,58368,59830,60134,26607,0,4000,3000,2000,0,0,0,0
27214,120000,1,1,2,27,2,0,0,2,2,2,28709,36014,39321,39145,39494,39896,2100,4200,900,1400,900,6440,1
27215,50000,1,2,1,35,2,2,2,2,2,2,28120,21267,21332,21680,23011,23498,1500,700,1000,2000,1000,0,0
27216,260000,1,1,1,37,-1,-1,-1,0,-1,-1,33765,17039,7113,9574,1727,4201,5938,7540,9571,1739,4918,0,0
27217,230000,1,1,2,49,2,2,2,2,2,2,5433,70024,68345,72487,73591,75161,1500,0,5900,2900,2900,2900,1
27218,10000,1,3,2,42,1,2,2,2,0,0,1660,6339,8623,5885,4417,5190,0,2586,0,1000,1000,345,1
27219,1e+05,1,3,2,31,0,0,0,-2,-1,0,11584,6069,-202,1201,1200,0,1601,0,1302,100,0,0,0
27220,210000,1,3,1,42,0,0,0,0,0,0,8000,148568,151864,147485,106607,98109,3000,6012,5012,5000,4000,4000,0
27221,150000,1,1,2,32,0,0,0,0,0,0,18037,26127,26608,24689,25699,26809,2000,2000,2000,1700,1500,1500,0
27222,3e+05,1,2,2,36,2,2,2,2,2,2,243262,291282,293497,293046,291883,297169,13000,9003,8114,4403,8838,604,1
27223,140000,1,1,2,30,1,-1,-1,-1,0,-1,29480,650,0,650,325,325,2800,0,650,0,325,325,1
27224,340000,1,1,2,31,0,0,-1,-1,-1,-1,95757,18415,1697,-107,2693,5393,10000,1697,0,2800,5400,8300,0
27225,80000,1,3,2,34,0,0,0,0,0,2,27276,77862,78520,69750,48707,47418,1306,3000,3000,3600,0,2000,1
27226,230000,1,2,1,31,0,0,2,0,0,0,17412,93894,91508,86167,49479,50704,1300,0,3752,1726,2003,2000,0
27227,2e+05,1,1,1,33,-2,-2,-2,-2,-2,-2,32822,4094,4664,3878,22483,4097,5000,4687,3985,22595,4117,5838,0
27228,410000,1,1,1,35,-1,-1,0,0,0,0,142326,83728,67892,65246,68949,52724,18000,2637,2576,5000,2724,2000,0
27229,30000,1,2,1,40,1,4,3,2,2,3,21697,14039,13528,13810,14488,13971,0,0,800,1200,0,0,1
27230,120000,1,2,1,34,1,-2,-1,-1,0,0,14088,-8,2698,6951,12753,12023,2000,2706,6954,7002,241,13074,0
27231,280000,1,1,2,36,2,2,2,0,0,0,31789,91055,89064,90019,92850,98666,4000,0,3000,4000,7000,4000,1
27232,150000,1,5,1,48,-1,-1,-1,-1,0,-1,35923,10179,11824,23991,13944,20962,2050,13826,24071,4065,21061,28484,0
27233,340000,1,1,1,43,-1,-1,-2,-2,-1,-1,0,0,0,0,760,0,0,0,0,760,0,935,0
27234,290000,1,1,1,32,-1,-1,-1,-1,-1,-1,64315,2708,5562,3906,8413,3079,4449,5588,3924,8454,3093,4095,0
27235,210000,1,1,1,35,-1,-1,-1,0,-1,-1,40066,2007,21790,17102,13367,22659,2059,21817,1120,13434,22772,22820,0
27236,1e+05,1,1,2,31,1,2,2,0,0,2,20505,22553,21904,23531,24636,25592,2518,0,2000,1500,1500,0,0
27237,150000,1,2,1,39,0,0,0,0,0,0,8040,83960,84963,56089,57355,58394,2207,2600,2037,2200,2110,7000,1
27238,290000,1,2,2,38,-1,-1,-1,-1,-1,-1,25158,1995,2791,4644,2936,2245,5000,2803,4680,2956,2254,1811,0
27239,30000,1,3,2,42,0,0,2,0,0,0,19572,17587,17405,20207,23308,26406,2000,441,3450,3541,3545,3649,0
27240,230000,1,1,1,39,-1,-1,-1,-1,-1,-1,19520,3192,4389,10179,5413,1899,4485,4397,10179,5413,1899,21986,0
27241,70000,1,1,2,29,0,0,0,0,0,-1,17962,18968,19958,21448,15567,22,3000,1600,2050,341,22,5000,0
27242,30000,1,2,1,42,2,0,0,0,0,0,26806,29329,30720,29204,28219,28501,1524,1879,1624,900,900,900,0
27243,50000,1,2,2,33,0,0,0,0,0,0,17962,20039,21076,20578,19046,18998,1500,1371,2000,2000,1000,1000,1
27244,70000,1,3,1,37,-1,-1,-1,0,-1,-1,33343,420,2745,3053,1012,1312,1626,2745,1000,1392,1312,1110,1
27245,210000,1,2,1,32,0,0,0,0,0,2,67253,15864,18599,21277,25896,25354,4000,3000,3000,5000,0,1000,0
27246,150000,1,1,2,35,0,0,0,0,0,0,27429,52568,54108,55310,48198,43536,3000,3000,3000,2000,2000,2000,0
27247,50000,1,2,1,42,1,2,0,0,-1,2,41897,48019,45368,-500,7907,7258,0,2200,0,8407,0,1000,0
27248,350000,1,3,2,35,0,0,0,0,0,0,55237,59122,72930,76543,78143,77763,5388,20000,10000,8000,6000,5000,0
27249,280000,1,1,2,39,0,0,0,0,0,0,193773,115977,104887,86807,71641,12420,10000,3506,3589,3061,1031,1044,0
27250,50000,1,2,2,30,1,-1,-1,-1,0,0,17938,676,-104,9732,9927,9339,1453,0,10500,337,333,407,0
27251,240000,1,1,1,33,0,0,0,0,0,0,118198,150011,139854,138054,136674,136196,5765,4700,4515,4426,4436,4765,0
27252,280000,1,3,2,34,0,0,0,0,0,0,9682,138268,127797,130490,110153,112253,3000,6500,6513,4601,5000,5000,0
27253,50000,1,2,1,43,0,0,0,0,0,0,25277,28287,28924,29521,29876,30201,2000,1485,1472,1217,1347,558,0
27254,30000,1,3,2,48,-1,-1,2,2,-1,-1,6969,780,390,0,780,0,1200,0,0,780,0,0,1
27255,130000,1,1,1,46,2,2,2,2,2,2,23142,40551,42592,43296,43892,43060,2174,3000,1700,1600,0,3500,0
27256,4e+05,1,3,1,28,0,0,0,0,0,0,89842,191305,90497,92278,93354,95309,7000,3899,3913,3186,3301,3525,0
27257,40000,1,3,1,45,-2,-2,-2,-2,-2,-2,24132,349,8362,882,1594,1385,1546,8403,886,1602,1391,1156,0
27258,2e+05,1,3,1,42,0,0,0,0,0,0,4940,141168,143215,61586,70626,72723,1900,6110,5000,10014,5011,5005,0
27259,450000,1,1,1,35,0,0,0,0,0,0,342548,335081,333120,304353,282876,288945,15043,12639,11123,9600,10028,16947,0
27260,50000,1,1,2,30,2,2,2,2,0,0,33675,17272,19820,19104,19646,20527,2005,2832,0,658,1151,0,1
27261,150000,1,1,1,29,0,0,0,0,0,0,26846,67664,66258,62697,48210,46255,4000,3000,6000,2000,2000,2000,0
27262,20000,1,3,2,34,1,4,3,2,2,2,8318,14996,14474,13944,15073,14692,1000,0,0,1363,0,2000,0
27263,50000,1,2,1,38,3,2,3,2,2,2,40066,36388,35527,36247,35367,37537,1500,0,1600,0,2900,0,1
27264,460000,1,3,2,37,2,2,0,0,0,0,392639,499024,494290,470617,398523,389927,15329,20600,19000,14000,13600,13600,1
27265,390000,1,2,2,41,0,0,0,0,0,0,290301,342174,298536,168389,151755,73083,13300,9278,7000,7000,5000,188000,0
27266,180000,1,2,1,49,-2,-2,-2,-2,-2,-2,0,0,0,0,45,0,0,0,0,45,0,2380,0
27267,290000,1,1,1,45,-2,-2,-2,-2,-2,-2,20243,1168,6495,-16,-16,-16,3005,6527,0,0,0,0,0
27268,130000,1,1,1,42,2,2,0,0,2,2,14137,13613,14634,16532,15969,17701,2731,1247,2145,0,2000,0,1
27269,350000,1,2,2,32,0,0,0,2,0,0,185147,132527,138945,142235,144959,148697,11002,8500,7000,7000,6000,15000,0
27270,380000,1,2,1,37,0,0,0,0,0,0,270553,288614,245375,249931,209711,185920,13736,11483,9578,6884,6549,6520,0
27271,3e+05,1,0,1,35,-2,-2,-2,-2,-2,-2,22824,7745,12035,33604,0,1190,7000,12046,33718,0,1190,590,0
27272,460000,1,1,2,39,-1,-1,-1,-1,-1,0,392639,83528,-24702,23804,92715,6655,15329,472,113935,108041,33,3984,0
27273,2e+05,1,1,2,33,-1,-1,-1,-1,-1,-1,29826,9921,2570,14722,11220,14800,3005,2570,14722,11220,14800,7250,0
27274,250000,1,1,1,46,-2,-2,-2,-2,-2,-2,0,0,500,0,0,0,0,500,0,0,0,0,1
27275,160000,1,1,2,28,0,0,0,2,0,0,9097,59350,62130,56391,39083,39122,2003,4905,10,1600,1600,1600,0
27276,150000,1,2,1,44,-1,-1,-1,-1,-1,-1,8925,3668,21602,3760,2925,16751,1765,21666,4971,2933,16759,5010,0
27277,160000,1,1,1,30,2,2,2,2,2,2,10376,45379,45858,45781,47401,40536,6400,1500,1000,2540,2000,0,1
27278,30000,1,2,2,44,1,2,2,2,0,0,18293,17743,20346,19597,19086,16755,1207,3208,0,600,453,138,0
27279,260000,1,1,1,41,-2,-2,-2,-2,-2,-2,23368,736,2178,316,1812,1510,4000,2178,316,1812,1510,485,1
27280,120000,1,2,1,39,0,0,-2,-2,-2,-2,44400,0,0,0,0,0,3000,0,0,0,0,0,0
27281,220000,1,2,1,37,0,0,0,0,0,0,13038,104598,85805,87462,89162,91609,5000,4100,4010,4000,4000,4000,0
27282,260000,1,1,1,46,1,-2,-2,-2,-2,-2,71834,0,0,0,0,0,3000,0,0,0,0,0,0
27283,50000,1,3,1,28,0,0,0,0,0,0,48612,49896,51057,49496,50688,50517,2000,2004,1900,2001,2200,2001,0
27284,360000,1,1,2,32,0,0,0,0,0,0,30530,145060,148817,154033,155435,151806,5580,6000,7600,5421,5400,5316,0
27285,180000,1,1,1,41,-1,-1,-1,-1,-1,-1,4236,580,580,580,580,580,3015,580,580,580,580,699,1
27286,3e+05,1,1,2,32,0,0,0,0,0,0,217638,202676,199490,181857,183324,177920,11000,10123,10001,6244,6315,7037,0
27287,2e+05,1,1,1,34,1,-2,-2,-1,0,0,0,0,0,41673,42312,36171,0,0,41673,1206,1444,618,0
27288,3e+05,1,1,2,30,0,0,0,0,0,0,87240,121338,146685,137993,90715,92759,8000,31280,5979,7760,6000,260000,0
27289,360000,1,2,1,31,0,0,0,0,0,0,240725,354962,276310,196654,186281,177587,14104,11100,6992,7000,6372,5845,1
27290,230000,1,1,1,35,-2,-2,-2,-2,-2,-2,31283,4106,2562,6245,394,987,4139,2566,6286,394,989,3129,0
27291,180000,1,2,3,35,0,0,0,0,0,0,14702,16427,16475,14648,9384,8171,3000,1327,1500,500,500,2000,0
27292,3e+05,1,1,1,40,-1,-1,-1,2,2,-2,58719,-150,6254,6023,0,0,6015,6404,20,0,0,0,0
27293,360000,1,1,1,37,-2,-2,-2,-2,-2,-2,27990,16662,19428,2994,23787,41175,11376,19432,3005,23788,41214,36472,0
27294,10000,1,3,2,34,0,0,0,0,0,0,7297,8813,8464,9474,9716,9960,1278,2148,1158,400,400,400,0
27295,1e+05,1,2,1,30,0,0,0,0,0,-2,11058,33720,24666,10550,0,0,2000,1200,1000,0,0,0,0
27296,180000,1,1,1,45,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
27297,20000,1,3,2,43,0,0,0,0,0,0,3569,10443,7329,8343,8508,8686,0,1125,2139,304,315,345,0
27298,50000,1,3,2,43,0,0,0,0,0,0,54,16930,17954,18966,19404,19962,0,1304,1316,754,931,463,1
27299,90000,1,1,2,32,0,0,2,3,2,2,15061,18303,20107,19496,18885,20581,2500,2400,0,0,2000,0,1
27300,380000,1,1,2,32,-1,-1,-1,-1,-1,-1,151400,74048,29381,56372,34020,4575,15000,29403,56692,34055,4575,0,0
27301,220000,1,2,1,48,0,0,0,0,0,0,45107,121098,123460,66902,68230,69661,4300,4947,3818,2442,2530,2538,0
27302,30000,1,2,2,30,0,0,0,0,-1,0,29164,29890,28561,-229,23930,26655,1725,1000,1698,24860,3500,3000,0
27303,430000,1,1,1,31,0,0,0,0,0,0,400967,408982,373137,316654,324049,294926,30000,25025,20000,15010,20000,0,0
27304,170000,1,1,2,31,0,0,0,0,0,0,24458,68574,71849,74974,83137,51377,5000,5000,5000,10000,5000,5000,0
27305,280000,1,1,2,31,-2,-2,-2,-2,-1,0,12477,1199,933,21227,55272,58587,1515,938,21380,58007,51413,7738,0
27306,360000,1,3,1,44,0,0,0,0,0,0,1809,111606,111704,110578,109932,111127,444,4117,4199,4103,3900,3382,0
27307,20000,1,2,2,44,0,-1,-1,0,0,0,16253,203,19378,19961,19962,19981,444,20710,1305,696,712,860,0
27308,20000,1,2,1,37,0,0,0,0,0,0,11553,9181,7266,11282,3303,2350,1300,2100,1000,132,47,0,0
27309,20000,1,3,2,33,1,2,2,2,2,2,10109,15689,18417,17802,19543,18442,0,3000,0,2000,0,1000,0
27310,2e+05,1,1,2,34,0,0,-1,-1,-1,0,67864,6689,4664,9530,118206,112206,4000,4674,9530,120000,0,0,0
27311,50000,1,2,1,34,0,0,0,0,0,0,7160,2164,1854,3296,3435,4435,1635,1200,1500,300,1000,95,0
27312,2e+05,1,2,1,30,-1,3,2,-1,-1,-1,632,652,326,476,2482,-101,396,0,476,2482,101,326,0
27313,380000,1,1,1,49,-1,-1,-1,-1,-2,-2,288033,58265,49415,0,0,0,11002,49415,0,0,0,0,0
27314,340000,1,1,2,45,0,0,0,0,0,0,246659,278821,283847,290135,293350,300623,12507,11500,11015,11000,12000,23035,0
27315,70000,1,1,1,37,0,0,0,0,0,0,29091,30606,30416,28165,28654,29083,2000,2000,2003,2000,1000,402,1
27316,90000,1,2,2,38,0,0,0,0,0,0,31652,76815,64814,66796,41622,46002,2500,4000,4000,2000,5000,1588,0
27317,20000,1,5,2,44,0,0,0,0,0,0,6733,8774,9461,9457,9650,7500,1149,1224,1000,193,150,0,0
27318,70000,1,3,3,47,0,0,0,0,0,0,16039,64248,59258,47176,46157,44981,1735,2060,1800,1700,1634,2000,0
27319,360000,1,1,2,37,-2,-2,-2,-2,-2,-2,1767,0,0,0,0,4792,4449,0,0,0,4792,490,0
27320,330000,1,3,1,43,0,0,2,2,0,0,197139,268949,283400,277335,282890,304280,9425,20251,0,10176,26000,12000,0
27321,310000,1,1,1,41,1,2,2,2,2,0,100591,117567,119314,120882,117450,120398,5000,5100,5000,0,5000,5000,1
27322,140000,1,1,1,31,0,0,0,0,0,0,3892,31509,32597,33520,28930,30478,1509,1597,1520,1500,2000,26715,1
27323,270000,1,2,2,37,-2,-2,-2,-2,-2,-2,96392,22311,-447,-6146,13461,0,5000,26,0,25461,0,0,0
27324,50000,1,3,2,44,0,0,0,2,0,0,17792,50525,51463,49952,19584,19080,1700,4800,0,837,700,1000,0
27325,290000,1,2,2,33,0,0,-1,-1,0,0,87478,45680,30878,66017,83049,16775,8000,36063,67000,36545,0,0,0
27326,1e+05,1,2,2,39,0,0,0,0,0,0,5713,23540,16980,16908,17327,17895,416,2010,1500,1000,1000,900,0
27327,270000,1,2,1,35,0,0,0,0,0,0,44498,125063,118843,137751,141330,146389,4300,10050,30000,5000,6088,5150,0
27328,20000,1,3,1,30,0,0,0,0,-1,0,19111,17834,18790,-27490,20001,17985,1312,1400,0,47700,700,1000,0
27329,290000,1,1,1,44,0,0,0,0,0,0,61943,122540,129558,131476,133223,136004,5500,10002,5018,10006,7007,6000,1
27330,50000,1,3,1,42,0,0,0,0,0,0,37218,46272,47330,48337,49298,50510,1500,1800,1800,1748,1990,2500,0
27331,4e+05,1,2,1,40,-1,-1,0,0,0,-1,14965,4682,8570,12072,9832,984,4677,5000,5000,5000,1000,600,0
27332,2e+05,1,2,1,39,-2,-2,-2,-2,-2,-2,20708,7391,5234,3316,2970,3978,3200,5234,3316,2970,3978,3258,0
27333,230000,1,2,1,49,0,0,0,2,0,0,154970,154413,166550,162244,126877,129903,7788,16000,7,5000,5000,5000,0
27334,130000,1,2,2,42,0,0,2,2,0,0,4864,57376,57876,56309,58359,109312,1542,2000,0,2800,54000,0,0
27335,320000,1,2,2,31,0,0,0,0,0,0,88112,129735,118249,115422,114694,113047,5000,4340,3994,3968,4068,3966,0
27336,1e+05,1,2,1,33,-1,-1,-1,-1,0,0,34604,998,846,12319,19206,17034,3066,848,12323,8026,3083,6424,0
27337,50000,1,2,2,37,2,2,2,0,0,0,20554,29066,28322,29251,15525,0,2074,0,1800,3925,0,0,1
27338,110000,1,3,1,44,0,0,0,0,0,0,87478,128924,131790,126031,99489,94722,3956,12206,6259,5105,3474,6002,0
27339,350000,1,1,2,33,-1,-1,-1,-1,0,-1,103918,16911,5945,17165,1176,18377,10000,5945,17165,0,18377,1759,0
27340,2e+05,1,2,1,37,1,2,0,0,0,0,6817,76115,79274,82034,85664,89272,0,5000,5000,5000,5000,5000,0
27341,1e+05,1,1,2,38,0,0,0,0,0,0,34213,47164,48004,49307,19218,19465,3000,3014,6047,1000,2320,3000,0
27342,250000,1,3,1,40,-1,-1,0,0,0,0,64822,64308,65015,66571,67632,57798,7000,3000,4000,4000,4000,4000,0
27343,480000,1,1,2,37,0,0,0,0,0,0,48612,45984,44584,25402,21140,16072,11000,1593,1538,835,451,553,0
27344,1e+05,1,1,2,31,-1,-1,-1,-1,-1,-2,41190,2647,10293,3600,0,0,2652,10363,3600,0,0,0,0
27345,210000,1,2,1,33,0,0,0,0,0,0,11640,71031,74866,78534,82246,84014,5580,5000,5000,5000,3787,4391,0
27346,360000,1,1,2,33,-2,-2,-2,-2,-2,-2,2501,1685,563,7535,0,1522,454,569,7572,0,1522,700,1
27347,20000,1,2,2,30,0,0,-1,0,0,0,11026,4704,15226,16528,16128,19800,1200,15300,2000,0,4200,0,0
27348,80000,1,2,1,39,0,0,0,0,0,2,14668,15666,16694,17697,19023,18584,3100,1286,1289,1615,0,1000,1
27349,230000,1,1,1,37,-2,-2,-2,-2,-2,-2,6608,3465,10069,4225,-4,871,8376,10194,4276,0,875,3852,0
27350,150000,1,2,2,30,-1,-1,-1,2,-1,-1,8925,0,6709,6366,1950,1931,1661,6709,0,1950,1931,16486,0
27351,2e+05,1,1,2,32,-1,-1,-1,-2,-2,-2,1388,2182,0,0,0,0,1855,0,0,0,0,0,1
27352,150000,1,2,1,39,-1,-1,-1,-1,-1,-1,20117,1443,1443,1443,1443,1443,2037,1443,1443,1443,1443,1443,0
27353,50000,1,2,2,30,1,-1,0,0,0,0,16098,11609,13411,14470,18070,15000,3000,2000,1400,5000,300,4220,0
27354,330000,1,2,2,38,2,2,2,2,0,0,81382,168581,170775,166749,168739,166757,6100,6000,5,5858,5741,5608,1
27355,50000,1,3,2,31,1,-2,-2,-2,-2,-2,10459,-2090,-2390,-2390,-2390,-2390,1200,0,0,0,0,0,1
27356,170000,1,1,2,45,-1,-1,-2,-1,0,-1,98985,-900,-900,1905,897,4641,4317,0,2805,2,4654,3661,0
27357,380000,1,1,2,31,0,0,0,0,0,0,276436,339883,335659,336498,321941,315006,15000,13000,13000,12000,12000,12000,0
27358,250000,1,1,2,29,0,0,0,0,0,0,43098,52079,52083,46703,47500,45030,5000,6000,5000,5000,4000,5000,0
27359,180000,1,1,2,29,0,0,0,0,0,0,34084,34677,35065,35668,36143,37064,3000,1601,1564,1399,2000,2000,0
27360,2e+05,1,2,1,36,1,-1,0,0,0,0,21309,6771,13380,18415,20135,27390,7000,10000,8000,5000,22000,42000,0
27361,260000,1,2,1,38,1,2,2,2,0,0,107314,189921,193731,189136,191335,202780,7000,8300,0,6800,14500,0,0
27362,50000,1,2,2,43,0,0,0,0,0,0,29302,20491,20846,20247,19551,18617,1000,1340,1298,827,676,707,1
27363,120000,1,2,2,27,0,0,0,-2,-2,-2,40623,12390,0,0,0,0,2387,0,0,0,0,0,0
27364,220000,1,1,2,27,0,0,0,-2,-2,-2,51826,47836,0,0,0,0,3000,0,0,0,0,0,0
27365,50000,1,2,2,28,0,0,0,2,0,0,25588,27592,30627,28999,29607,29285,2000,3500,0,1051,1100,1040,0
27366,20000,1,3,1,28,0,0,0,2,0,0,19111,19519,20464,19756,19978,11680,1312,2900,0,773,626,8554,0
27367,380000,1,1,2,28,0,0,0,0,0,0,33849,19521,28868,29661,21907,8205,6000,10000,2000,15000,5000,2000,0
27368,50000,1,2,2,28,2,2,2,2,2,0,47500,47213,48162,48576,43700,44853,2000,2000,1523,200,2000,3388,0
27369,30000,1,2,2,29,1,2,0,0,0,0,17453,23498,24532,25517,25896,26282,1704,1715,1700,1100,952,958,0
27370,2e+05,1,2,1,33,-2,-1,0,0,0,0,30587,7549,127494,102825,99867,99410,3836,125335,3358,2784,2833,2806,0
27371,2e+05,1,1,2,31,-1,-1,-1,-1,-1,-1,3310,3166,13346,4195,9934,3317,2460,13500,4195,10000,3500,5912,0
27372,390000,1,1,2,31,-2,-2,-2,-2,-2,-2,193773,72910,18030,11831,11562,46623,11000,18442,11943,11620,46856,21802,0
27373,2e+05,1,1,2,33,2,0,0,0,0,0,3122,52592,53748,54858,56445,58032,2000,2000,2000,2500,2500,2500,1
27374,340000,1,1,2,34,-1,-1,-1,-1,-1,-1,63185,1830,1183,1745,0,7519,8000,1188,1745,0,7519,0,0
27375,50000,1,1,2,34,0,0,0,-2,-2,-2,17593,2700,0,0,0,0,1700,0,0,0,0,0,1
27376,250000,1,2,1,35,-2,-2,-2,-2,-2,-2,3824,-9,-9,-9,1943,2500,1032,0,0,1952,2500,0,1
27377,3e+05,1,2,2,40,0,0,0,0,-1,-1,21507,29334,30900,0,223,223,3167,2000,0,223,223,223,0
27378,3e+05,1,3,2,44,0,0,0,0,0,0,15979,175287,119687,131725,134122,133961,3278,5018,21000,6000,6000,6000,0
27379,390000,1,2,1,41,0,0,0,0,-1,0,149678,400864,410877,419454,1356,1362,82694,17986,18545,1362,6,0,0
27380,50000,1,3,1,36,0,0,0,0,0,0,14330,46230,49319,50401,18919,19469,1300,4150,2232,750,929,611,0
27381,260000,1,3,1,36,0,0,0,0,0,0,33765,39897,48916,52021,27796,29340,5938,10000,4000,1500,2000,2000,0
27382,80000,1,3,3,48,-1,-1,-1,-1,0,0,20708,4760,3529,11711,38079,0,2000,3529,11726,35000,0,0,0
27383,2e+05,1,1,2,35,0,0,0,0,0,0,10222,46545,43604,43571,19360,20650,3000,3005,3002,3004,3000,0,0
27384,210000,1,1,1,35,0,0,0,0,-1,0,29668,28425,20289,43432,149388,136192,5000,2000,31162,157142,10418,69238,0
27385,280000,1,2,1,35,2,2,2,0,0,0,28995,159293,154957,157788,160282,100213,4501,0,7300,7000,4400,1200,1
27386,140000,1,2,1,47,0,0,0,0,0,0,5810,74147,76305,77855,78961,80452,3187,3352,3413,3000,2919,2944,0
27387,150000,1,2,2,44,2,0,0,0,0,0,46004,85119,86901,89583,90432,92332,3000,3153,4126,3231,3351,3400,1
27388,90000,1,2,1,43,-1,-1,-2,-1,-1,-1,5948,2809,1021,2311,3868,2980,2816,1021,2321,3868,2980,0,0
27389,360000,1,1,2,37,1,-1,-1,-1,-1,-1,2219,513,1070,-10,2107,627,1765,1075,0,2117,630,375,0
27390,220000,1,1,1,41,0,0,0,0,0,-1,25115,54921,56542,58023,17421,105771,3700,2500,2800,1000,109000,4200,1
27391,270000,1,1,1,37,-1,-1,-1,-1,-1,-1,64937,5545,17152,6540,6834,6890,6000,17248,6559,10000,6890,5593,0
27392,210000,1,1,1,44,-2,-2,-2,-2,-2,-2,38903,12222,16564,15047,17884,13630,3768,17266,15053,17884,13630,15463,0
27393,230000,1,2,1,46,0,0,0,0,0,0,32179,114956,114531,106467,106967,109245,4600,5555,4000,4000,4000,4200,0
27394,70000,1,2,1,48,2,0,0,0,0,0,44981,40931,40892,41612,18825,18019,2540,1880,1650,10000,1000,700,1
27395,150000,1,2,1,40,0,0,0,0,0,0,95757,28048,30582,33059,35498,39902,5000,3000,3000,3000,5000,5000,0
27396,220000,1,3,1,43,0,0,0,0,0,0,161772,54997,44226,40712,37311,27068,7868,5014,5005,4000,5000,0,0
27397,150000,1,2,1,39,1,-1,2,0,0,-1,47269,16659,1982,1982,991,5400,4700,0,991,0,5400,0,0
27398,140000,1,3,1,45,-1,-1,-1,2,-1,0,9487,390,780,390,780,780,1600,780,0,780,0,0,0
27399,90000,1,2,2,41,-2,-2,-2,-2,-2,-2,46652,900,910,0,0,0,2134,910,0,0,0,0,0
